,truelabel,predictres
2015-03-25 23:00,434,1043.312835
2015-03-25 23:15,365,1031.277434
2015-03-25 23:30,355,1068.943426
2015-03-25 23:45,427,1056.06994
2015-03-26 0:00,0,1061.702287
2015-03-26 0:15,443,1023.604913
2015-03-26 0:30,442,1037.185982
2015-03-26 0:45,451,1024.131688
2015-03-26 1:00,514,1074.772509
2015-03-26 1:15,353,1098.431215
2015-03-26 1:30,414,975.0414537
2015-03-26 1:45,307,1039.372234
2015-03-26 2:00,408,989.9648061
2015-03-26 2:15,445,1039.540089
2015-03-26 2:30,473,1018.243856
2015-03-26 2:45,452,1038.479829
2015-03-26 3:00,458,991.8958957
2015-03-26 3:15,423,1062.371218
2015-03-26 3:30,439,963.9855058
2015-03-26 3:45,512,1000.514379
2015-03-26 4:00,480,1006.461223
2015-03-26 4:15,491,1031.63587
2015-03-26 4:30,0,976.5601979
2015-03-26 4:45,468,1061.170993
2015-03-26 5:00,0,1043.264335
2015-03-26 5:15,481,1014.039669
2015-03-26 5:30,499,995.503154
2015-03-26 5:45,542,996.0404029
2015-03-26 6:00,506,1013.153024
2015-03-26 6:15,535,1006.216762
2015-03-26 6:30,441,1062.306785
2015-03-26 6:45,414,1018.014326
2015-03-26 7:00,454,965.1273749
2015-03-26 7:15,483,1025.342972
2015-03-26 7:30,464,966.6429553
2015-03-26 7:45,555,987.3420511
2015-03-26 8:00,486,998.2895583
2015-03-26 8:15,410,1064.705344
2015-03-26 8:30,405,1032.765188
2015-03-26 8:45,439,935.1155178
2015-03-26 9:00,282,972.9180331
2015-03-26 9:15,363,880.6993937
2015-03-26 9:30,277,904.7179406
2015-03-26 9:45,376,1024.091385
2015-03-26 10:00,306,1041.440524
2015-03-26 10:15,360,985.6448925
2015-03-26 10:30,364,1010.45608
2015-03-26 10:45,342,915.7992075
2015-03-26 11:00,377,888.6188901
2015-03-26 11:15,373,1008.871404
2015-03-26 11:30,309,1048.665197
2015-03-26 11:45,300,1078.377409
2015-03-26 12:00,322,1003.403953
2015-03-26 12:15,404,1112.435724
2015-03-26 12:30,411,846.8886216
2015-03-26 12:45,434,994.7478765
2015-03-26 13:00,422,970.4846201
2015-03-26 13:15,356,1042.439236
2015-03-26 13:30,342,1112.902197
2015-03-26 13:45,371,1107.740203
2015-03-26 14:00,391,909.6110352
2015-03-26 14:15,421,954.1254674
2015-03-26 14:30,495,993.7701496
2015-03-26 14:45,379,1025.94602
2015-03-26 15:00,349,1067.233065
2015-03-26 15:15,327,1073.372445
2015-03-26 15:30,359,946.6556587
2015-03-26 15:45,381,963.6089983
2015-03-26 16:00,389,1001.195656
2015-03-26 16:15,419,1034.58798
2015-03-26 16:30,394,1079.484148
2015-03-26 16:45,377,1077.978204
2015-03-26 17:00,308,976.4001759
2015-03-26 17:15,389,1022.856075
2015-03-26 17:30,359,1021.152504
2015-03-26 17:45,398,1020.515263
2015-03-26 18:00,401,1043.91327
2015-03-26 18:15,324,974.0956808
2015-03-26 18:30,352,1037.450045
2015-03-26 18:45,341,1000.46976
2015-03-26 19:00,345,1011.900538
2015-03-26 19:15,374,1053.149191
2015-03-26 19:30,388,979.3524902
2015-03-26 19:45,388,1024.045091
2015-03-26 20:00,347,1038.188108
2015-03-26 20:15,349,1103.409577
2015-03-26 20:30,363,1079.711819
2015-03-26 20:45,377,1037.502867
2015-03-26 21:00,525,1018.183449
2015-03-26 21:15,369,1013.050216
2015-03-26 21:30,439,1014.157272
2015-03-26 21:45,343,1075.326646
2015-03-26 22:00,372,1073.579479
2015-03-26 22:15,314,1061.447544
2015-03-26 22:30,0,1061.511801
2015-03-26 22:45,382,1055.374632
2015-03-26 23:00,387,1043.312835
2015-03-26 23:15,422,1031.277434
2015-03-26 23:30,425,1068.943426
2015-03-26 23:45,322,1056.06994
2015-03-27 0:00,325,1061.702287
2015-03-27 0:15,306,1023.604913
2015-03-27 0:30,384,1037.185982
2015-03-27 0:45,409,1024.131688
2015-03-27 1:00,435,1074.772509
2015-03-27 1:15,444,1098.431215
2015-03-27 1:30,390,975.0414537
2015-03-27 1:45,398,1039.372234
2015-03-27 2:00,335,989.9648061
2015-03-27 2:15,409,1039.540089
2015-03-27 2:30,366,1018.243856
2015-03-27 2:45,402,1038.479829
2015-03-27 3:00,0,991.8958957
2015-03-27 3:15,408,1062.371218
2015-03-27 3:30,0,963.9855058
2015-03-27 3:45,397,1000.514379
2015-03-27 4:00,408,1006.461223
2015-03-27 4:15,402,1031.63587
2015-03-27 4:30,482,976.5601979
2015-03-27 4:45,510,1061.170993
2015-03-27 5:00,383,1043.264335
2015-03-27 5:15,386,1014.039669
2015-03-27 5:30,415,995.503154
2015-03-27 5:45,386,996.0404029
2015-03-27 6:00,379,1013.153024
2015-03-27 6:15,449,1006.216762
2015-03-27 6:30,466,1062.306785
2015-03-27 6:45,370,1018.014326
2015-03-27 7:00,375,965.1273749
2015-03-27 7:15,425,1025.342972
2015-03-27 7:30,275,966.6429553
2015-03-27 7:45,349,987.3420511
2015-03-27 8:00,259,998.2895583
2015-03-27 8:15,314,1064.705344
2015-03-27 8:30,297,1032.765188
2015-03-27 8:45,315,935.1155178
2015-03-27 9:00,332,972.9180331
2015-03-27 9:15,302,880.6993937
2015-03-27 9:30,307,904.7179406
2015-03-27 9:45,318,1024.091385
2015-03-27 10:00,263,1041.440524
2015-03-27 10:15,334,985.6448925
2015-03-27 10:30,339,1010.45608
2015-03-27 10:45,314,915.7992075
2015-03-27 11:00,314,888.6188901
2015-03-27 11:15,343,1008.871404
2015-03-27 11:30,383,1048.665197
2015-03-27 11:45,279,1078.377409
2015-03-27 12:00,295,1003.403953
2015-03-27 12:15,304,1112.435724
2015-03-27 12:30,311,846.8886216
2015-03-27 12:45,366,994.7478765
2015-03-27 13:00,431,970.4846201
2015-03-27 13:15,410,1042.439236
2015-03-27 13:30,303,1112.902197
2015-03-27 13:45,236,1107.740203
2015-03-27 14:00,256,909.6110352
2015-03-27 14:15,316,954.1254674
2015-03-27 14:30,300,993.7701496
2015-03-27 14:45,351,1025.94602
2015-03-27 15:00,359,1067.233065
2015-03-27 15:15,322,1073.372445
2015-03-27 15:30,272,946.6556587
2015-03-27 15:45,349,963.6089983
2015-03-27 16:00,341,1001.195656
2015-03-27 16:15,338,1034.58798
2015-03-27 16:30,362,1079.484148
2015-03-27 16:45,301,1077.978204
2015-03-27 17:00,308,976.4001759
2015-03-27 17:15,283,1022.856075
2015-03-27 17:30,299,1021.152504
2015-03-27 17:45,369,1020.515263
2015-03-27 18:00,367,1043.91327
2015-03-27 18:15,416,974.0956808
2015-03-27 18:30,307,1037.450045
2015-03-27 18:45,312,1000.46976
2015-03-27 19:00,310,1011.900538
2015-03-27 19:15,317,1053.149191
2015-03-27 19:30,369,979.3524902
2015-03-27 19:45,365,1024.045091
2015-03-27 20:00,433,1038.188108
2015-03-27 20:15,307,1103.409577
2015-03-27 20:30,328,1079.711819
2015-03-27 20:45,297,1037.502867
2015-03-27 21:00,0,1018.183449
2015-03-27 21:15,322,1013.050216
2015-03-27 21:30,341,1014.157272
2015-03-27 21:45,381,1075.326646
2015-03-27 22:00,387,1073.579479
2015-03-27 22:15,308,1061.447544
2015-03-27 22:30,304,1061.511801
2015-03-27 22:45,279,1055.374632
2015-03-27 23:00,344,1043.312835
2015-03-27 23:15,447,1031.277434
2015-03-27 23:30,419,1068.943426
2015-03-27 23:45,396,1056.06994
2015-03-28 0:00,341,1061.702287
2015-03-28 0:15,341,1023.604913
2015-03-28 0:30,330,1037.185982
2015-03-28 0:45,344,1024.131688
2015-03-28 1:00,371,1074.772509
2015-03-28 1:15,352,1098.431215
2015-03-28 1:30,0,975.0414537
2015-03-28 1:45,379,1039.372234
2015-03-28 2:00,0,989.9648061
2015-03-28 2:15,340,1039.540089
2015-03-28 2:30,353,1018.243856
2015-03-28 2:45,411,1038.479829
2015-03-28 3:00,447,991.8958957
2015-03-28 3:15,444,1062.371218
2015-03-28 3:30,341,963.9855058
2015-03-28 3:45,334,1000.514379
2015-03-28 4:00,337,1006.461223
2015-03-28 4:15,344,1031.63587
2015-03-28 4:30,357,976.5601979
2015-03-28 4:45,417,1061.170993
2015-03-28 5:00,462,1043.264335
2015-03-28 5:15,305,1014.039669
2015-03-28 5:30,374,995.503154
2015-03-28 5:45,373,996.0404029
2015-03-28 6:00,256,1013.153024
2015-03-28 6:15,361,1006.216762
2015-03-28 6:30,271,1062.306785
2015-03-28 6:45,220,1018.014326
2015-03-28 7:00,270,965.1273749
2015-03-28 7:15,299,1025.342972
2015-03-28 7:30,291,966.6429553
2015-03-28 7:45,306,987.3420511
2015-03-28 8:00,327,998.2895583
2015-03-28 8:15,326,1064.705344
2015-03-28 8:30,249,1032.765188
2015-03-28 8:45,271,935.1155178
2015-03-28 9:00,291,972.9180331
2015-03-28 9:15,280,880.6993937
2015-03-28 9:30,300,904.7179406
2015-03-28 9:45,335,1024.091385
2015-03-28 10:00,326,1041.440524
2015-03-28 10:15,299,985.6448925
2015-03-28 10:30,268,1010.45608
2015-03-28 10:45,271,915.7992075
2015-03-28 11:00,335,888.6188901
2015-03-28 11:15,320,1008.871404
2015-03-28 11:30,398,1048.665197
2015-03-28 11:45,369,1078.377409
2015-03-28 12:00,294,1003.403953
2015-03-28 12:15,386,1112.435724
2015-03-28 12:30,298,846.8886216
2015-03-28 12:45,314,994.7478765
2015-03-28 13:00,382,970.4846201
2015-03-28 13:15,342,1042.439236
2015-03-28 13:30,407,1112.902197
2015-03-28 13:45,355,1107.740203
2015-03-28 14:00,252,909.6110352
2015-03-28 14:15,292,954.1254674
2015-03-28 14:30,286,993.7701496
2015-03-28 14:45,346,1025.94602
2015-03-28 15:00,359,1067.233065
2015-03-28 15:15,315,1073.372445
2015-03-28 15:30,226,946.6556587
2015-03-28 15:45,269,963.6089983
2015-03-28 16:00,318,1001.195656
2015-03-28 16:15,342,1034.58798
2015-03-28 16:30,303,1079.484148
2015-03-28 16:45,351,1077.978204
2015-03-28 17:00,306,976.4001759
2015-03-28 17:15,267,1022.856075
2015-03-28 17:30,275,1021.152504
2015-03-28 17:45,312,1020.515263
2015-03-28 18:00,324,1043.91327
2015-03-28 18:15,310,974.0956808
2015-03-28 18:30,361,1037.450045
2015-03-28 18:45,336,1000.46976
2015-03-28 19:00,308,1011.900538
2015-03-28 19:15,313,1053.149191
2015-03-28 19:30,0,979.3524902
2015-03-28 19:45,311,1024.045091
2015-03-28 20:00,445,1038.188108
2015-03-28 20:15,376,1103.409577
2015-03-28 20:30,385,1079.711819
2015-03-28 20:45,246,1037.502867
2015-03-28 21:00,294,1018.183449
2015-03-28 21:15,296,1013.050216
2015-03-28 21:30,310,1014.157272
2015-03-28 21:45,383,1075.326646
2015-03-28 22:00,367,1073.579479
2015-03-28 22:15,348,1061.447544
2015-03-28 22:30,305,1061.511801
2015-03-28 22:45,315,1055.374632
2015-03-28 23:00,300,1043.312835
2015-03-28 23:15,353,1031.277434
2015-03-28 23:30,324,1068.943426
2015-03-28 23:45,400,1056.06994
2015-03-29 0:00,0,1061.702287
2015-03-29 0:15,337,1023.604913
2015-03-29 0:30,0,1037.185982
2015-03-29 0:45,369,1024.131688
2015-03-29 1:00,371,1074.772509
2015-03-29 1:15,355,1098.431215
2015-03-29 1:30,404,975.0414537
2015-03-29 1:45,430,1039.372234
2015-03-29 2:00,315,989.9648061
2015-03-29 2:15,311,1039.540089
2015-03-29 2:30,354,1018.243856
2015-03-29 2:45,329,1038.479829
2015-03-29 3:00,363,991.8958957
2015-03-29 3:15,376,1062.371218
2015-03-29 3:30,426,963.9855058
2015-03-29 3:45,324,1000.514379
2015-03-29 4:00,312,1006.461223
2015-03-29 4:15,354,1031.63587
2015-03-29 4:30,241,976.5601979
2015-03-29 4:45,330,1061.170993
2015-03-29 5:00,274,1043.264335
2015-03-29 5:15,231,1014.039669
2015-03-29 5:30,303,995.503154
2015-03-29 5:45,277,996.0404029
2015-03-29 6:00,231,1013.153024
2015-03-29 6:15,276,1006.216762
2015-03-29 6:30,327,1062.306785
2015-03-29 6:45,318,1018.014326
2015-03-29 7:00,229,965.1273749
2015-03-29 7:15,269,1025.342972
2015-03-29 7:30,298,966.6429553
2015-03-29 7:45,283,987.3420511
2015-03-29 8:00,267,998.2895583
2015-03-29 8:15,301,1064.705344
2015-03-29 8:30,342,1032.765188
2015-03-29 8:45,313,935.1155178
2015-03-29 9:00,300,972.9180331
2015-03-29 9:15,288,880.6993937
2015-03-29 9:30,318,904.7179406
2015-03-29 9:45,305,1024.091385
2015-03-29 10:00,365,1041.440524
2015-03-29 10:15,357,985.6448925
2015-03-29 10:30,293,1010.45608
2015-03-29 10:45,278,915.7992075
2015-03-29 11:00,283,888.6188901
2015-03-29 11:15,317,1008.871404
2015-03-29 11:30,320,1048.665197
2015-03-29 11:45,358,1078.377409
2015-03-29 12:00,332,1003.403953
2015-03-29 12:15,293,1112.435724
2015-03-29 12:30,240,846.8886216
2015-03-29 12:45,301,994.7478765
2015-03-29 13:00,351,970.4846201
2015-03-29 13:15,321,1042.439236
2015-03-29 13:30,309,1112.902197
2015-03-29 13:45,308,1107.740203
2015-03-29 14:00,351,909.6110352
2015-03-29 14:15,378,954.1254674
2015-03-29 14:30,289,993.7701496
2015-03-29 14:45,306,1025.94602
2015-03-29 15:00,336,1067.233065
2015-03-29 15:15,360,1073.372445
2015-03-29 15:30,320,946.6556587
2015-03-29 15:45,277,963.6089983
2015-03-29 16:00,292,1001.195656
2015-03-29 16:15,320,1034.58798
2015-03-29 16:30,438,1079.484148
2015-03-29 16:45,329,1077.978204
2015-03-29 17:00,363,976.4001759
2015-03-29 17:15,223,1022.856075
2015-03-29 17:30,263,1021.152504
2015-03-29 17:45,277,1020.515263
2015-03-29 18:00,0,1043.91327
2015-03-29 18:15,320,974.0956808
2015-03-29 18:30,463,1037.450045
2015-03-29 18:45,371,1000.46976
2015-03-29 19:00,360,1011.900538
2015-03-29 19:15,273,1053.149191
2015-03-29 19:30,275,979.3524902
2015-03-29 19:45,245,1024.045091
2015-03-29 20:00,351,1038.188108
2015-03-29 20:15,363,1103.409577
2015-03-29 20:30,422,1079.711819
2015-03-29 20:45,378,1037.502867
2015-03-29 21:00,334,1018.183449
2015-03-29 21:15,294,1013.050216
2015-03-29 21:30,331,1014.157272
2015-03-29 21:45,333,1075.326646
2015-03-29 22:00,334,1073.579479
2015-03-29 22:15,400,1061.447544
2015-03-29 22:30,0,1061.511801
2015-03-29 22:45,331,1055.374632
2015-03-29 23:00,0,1043.312835
2015-03-29 23:15,369,1031.277434
2015-03-29 23:30,359,1068.943426
2015-03-29 23:45,352,1056.06994
2015-03-30 0:00,416,1061.702287
2015-03-30 0:15,428,1023.604913
2015-03-30 0:30,309,1037.185982
2015-03-30 0:45,308,1024.131688
2015-03-30 1:00,333,1074.772509
2015-03-30 1:15,289,1098.431215
2015-03-30 1:30,336,975.0414537
2015-03-30 1:45,404,1039.372234
2015-03-30 2:00,402,989.9648061
2015-03-30 2:15,313,1039.540089
2015-03-30 2:30,318,1018.243856
2015-03-30 2:45,378,1038.479829
2015-03-30 3:00,213,991.8958957
2015-03-30 3:15,283,1062.371218
2015-03-30 3:30,269,963.9855058
2015-03-30 3:45,216,1000.514379
2015-03-30 4:00,242,1006.461223
2015-03-30 4:15,244,1031.63587
2015-03-30 4:30,228,976.5601979
2015-03-30 4:45,246,1061.170993
2015-03-30 5:00,284,1043.264335
2015-03-30 5:15,281,1014.039669
2015-03-30 5:30,232,995.503154
2015-03-30 5:45,247,996.0404029
2015-03-30 6:00,239,1013.153024
2015-03-30 6:15,263,1006.216762
2015-03-30 6:30,282,1062.306785
2015-03-30 6:45,345,1018.014326
2015-03-30 7:00,331,965.1273749
2015-03-30 7:15,268,1025.342972
2015-03-30 7:30,284,966.6429553
2015-03-30 7:45,268,987.3420511
2015-03-30 8:00,284,998.2895583
2015-03-30 8:15,294,1064.705344
2015-03-30 8:30,292,1032.765188
2015-03-30 8:45,386,935.1155178
2015-03-30 9:00,263,972.9180331
2015-03-30 9:15,280,880.6993937
2015-03-30 9:30,250,904.7179406
2015-03-30 9:45,316,1024.091385
2015-03-30 10:00,314,1041.440524
2015-03-30 10:15,310,985.6448925
2015-03-30 10:30,276,1010.45608
2015-03-30 10:45,295,915.7992075
2015-03-30 11:00,247,888.6188901
2015-03-30 11:15,273,1008.871404
2015-03-30 11:30,300,1048.665197
2015-03-30 11:45,303,1078.377409
2015-03-30 12:00,294,1003.403953
2015-03-30 12:15,280,1112.435724
2015-03-30 12:30,328,846.8886216
2015-03-30 12:45,259,994.7478765
2015-03-30 13:00,306,970.4846201
2015-03-30 13:15,262,1042.439236
2015-03-30 13:30,295,1112.902197
2015-03-30 13:45,359,1107.740203
2015-03-30 14:00,274,909.6110352
2015-03-30 14:15,242,954.1254674
2015-03-30 14:30,259,993.7701496
2015-03-30 14:45,271,1025.94602
2015-03-30 15:00,343,1067.233065
2015-03-30 15:15,303,1073.372445
2015-03-30 15:30,341,946.6556587
2015-03-30 15:45,308,963.6089983
2015-03-30 16:00,245,1001.195656
2015-03-30 16:15,288,1034.58798
2015-03-30 16:30,0,1079.484148
2015-03-30 16:45,303,1077.978204
2015-03-30 17:00,358,976.4001759
2015-03-30 17:15,304,1022.856075
2015-03-30 17:30,400,1021.152504
2015-03-30 17:45,236,1020.515263
2015-03-30 18:00,250,1043.91327
2015-03-30 18:15,263,974.0956808
2015-03-30 18:30,313,1037.450045
2015-03-30 18:45,306,1000.46976
2015-03-30 19:00,345,1011.900538
2015-03-30 19:15,333,1053.149191
2015-03-30 19:30,280,979.3524902
2015-03-30 19:45,269,1024.045091
2015-03-30 20:00,283,1038.188108
2015-03-30 20:15,321,1103.409577
2015-03-30 20:30,317,1079.711819
2015-03-30 20:45,325,1037.502867
2015-03-30 21:00,0,1018.183449
2015-03-30 21:15,295,1013.050216
2015-03-30 21:30,0,1014.157272
2015-03-30 21:45,297,1075.326646
2015-03-30 22:00,296,1073.579479
2015-03-30 22:15,318,1061.447544
2015-03-30 22:30,348,1061.511801
2015-03-30 22:45,383,1055.374632
2015-03-30 23:00,257,1043.312835
2015-03-30 23:15,305,1031.277434
2015-03-30 23:30,303,1068.943426
2015-03-30 23:45,320,1056.06994
2015-03-31 0:00,311,1061.702287
2015-03-31 0:15,315,1023.604913
2015-03-31 0:30,373,1037.185982
2015-03-31 0:45,279,1024.131688
2015-03-31 1:00,294,1074.772509
2015-03-31 1:15,294,1098.431215
2015-03-31 1:30,208,975.0414537
2015-03-31 1:45,298,1039.372234
2015-03-31 2:00,215,989.9648061
2015-03-31 2:15,175,1039.540089
2015-03-31 2:30,218,1018.243856
2015-03-31 2:45,216,1038.479829
2015-03-31 3:00,202,991.8958957
2015-03-31 3:15,294,1062.371218
2015-03-31 3:30,256,963.9855058
2015-03-31 3:45,263,1000.514379
2015-03-31 4:00,218,1006.461223
2015-03-31 4:15,211,1031.63587
2015-03-31 4:30,228,976.5601979
2015-03-31 4:45,206,1061.170993
2015-03-31 5:00,222,1043.264335
2015-03-31 5:15,272,1014.039669
2015-03-31 5:30,309,995.503154
2015-03-31 5:45,213,996.0404029
2015-03-31 6:00,233,1013.153024
2015-03-31 6:15,234,1006.216762
2015-03-31 6:30,250,1062.306785
2015-03-31 6:45,210,1018.014326
2015-03-31 7:00,285,965.1273749
2015-03-31 7:15,323,1025.342972
2015-03-31 7:30,210,966.6429553
2015-03-31 7:45,218,987.3420511
2015-03-31 8:00,210,998.2895583
2015-03-31 8:15,229,1064.705344
2015-03-31 8:30,232,1032.765188
2015-03-31 8:45,273,935.1155178
2015-03-31 9:00,311,972.9180331
2015-03-31 9:15,287,880.6993937
2015-03-31 9:30,215,904.7179406
2015-03-31 9:45,249,1024.091385
2015-03-31 10:00,241,1041.440524
2015-03-31 10:15,255,985.6448925
2015-03-31 10:30,257,1010.45608
2015-03-31 10:45,262,915.7992075
2015-03-31 11:00,217,888.6188901
2015-03-31 11:15,218,1008.871404
2015-03-31 11:30,240,1048.665197
2015-03-31 11:45,203,1078.377409
2015-03-31 12:00,198,1003.403953
2015-03-31 12:15,330,1112.435724
2015-03-31 12:30,250,846.8886216
2015-03-31 12:45,235,994.7478765
2015-03-31 13:00,196,970.4846201
2015-03-31 13:15,222,1042.439236
2015-03-31 13:30,229,1112.902197
2015-03-31 13:45,282,1107.740203
2015-03-31 14:00,295,909.6110352
2015-03-31 14:15,292,954.1254674
2015-03-31 14:30,197,993.7701496
2015-03-31 14:45,220,1025.94602
2015-03-31 15:00,3,1067.233065
2015-03-31 15:15,253,1073.372445
2015-03-31 15:30,273,946.6556587
2015-03-31 15:45,307,963.6089983
2015-03-31 16:00,325,1001.195656
2015-03-31 16:15,194,1034.58798
2015-03-31 16:30,230,1079.484148
2015-03-31 16:45,205,1077.978204
2015-03-31 17:00,241,976.4001759
2015-03-31 17:15,239,1022.856075
2015-03-31 17:30,310,1021.152504
2015-03-31 17:45,341,1020.515263
2015-03-31 18:00,237,1043.91327
2015-03-31 18:15,238,974.0956808
2015-03-31 18:30,233,1037.450045
2015-03-31 18:45,261,1000.46976
2015-03-31 19:00,278,1011.900538
2015-03-31 19:15,328,1053.149191
2015-03-31 19:30,10,979.3524902
2015-03-31 19:45,237,1024.045091
2015-03-31 20:00,4,1038.188108
2015-03-31 20:15,244,1103.409577
2015-03-31 20:30,293,1079.711819
2015-03-31 20:45,318,1037.502867
2015-03-31 21:00,296,1018.183449
2015-03-31 21:15,339,1013.050216
2015-03-31 21:30,202,1014.157272
2015-03-31 21:45,208,1075.326646
2015-03-31 22:00,225,1073.579479
2015-03-31 22:15,254,1061.447544
2015-03-31 22:30,249,1061.511801
2015-03-31 22:45,310,1055.374632
2015-03-31 23:00,333,1043.312835
2015-03-31 23:15,224,1031.277434
2015-03-31 23:30,235,1068.943426
2015-03-31 23:45,247,1056.06994